Phantom,Source Organ ID,Source Organ Name,Source Type,Source Energy (MeV),Number of Particles,Target Organ ID,Target Organ Name,Target Organ Mass (g),Dose (Gy/source),SAF (kg^-1),Relative Error,Statistical Uncertainty (%)
Adult Male,6100,Brain,electron,10.0,1000,12800,Teeth,50.726620875840005,3.7590690809999996e-16,0.00023462263780587837,0.6836816295,68.36816295
Adult Male,6100,Brain,electron,10.0,1000,12801,Teeth_retention region,0.043137991728,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,12900,Testis_left,18.6167532173229,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,13000,Testis_right,18.616749836779498,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,13100,Thymus,25.909028548764397,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,13200,Thyroid,23.350524289154098,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,13300,Tongue_upper (food),20.993037544080003,1.1317343920000001e-14,0.007063730477547775,0.9575534723,95.75534723
Adult Male,6100,Brain,electron,10.0,1000,13301,Tongue_lower,54.55215826284,3.796595206e-16,0.00023696483430304705,0.7442201688,74.42201688
Adult Male,6100,Brain,electron,10.0,1000,13400,Tonsils,3.1090947489247,1.042066328e-13,0.0650406644240241,0.9994998749,99.94998749
Adult Male,6100,Brain,electron,10.0,1000,13500,Ureter_left,8.8090670465834,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,13600,Ureter_right,7.772708595126299,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,13700,Urinary bladder wall_insensitive,49.781123236104,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,13701,Urinary bladder wall_sensitive_118/116~193/185 um,1.317737831592,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,13800,Urinary bladder contents,200.000002986056,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,14000,Air inside body,0.1401650804136,2.7224787920000002e-14,0.016992376085296034,0.4411589416,44.11589416
Adult Male,9500,Liver,electron,10.0,1000,100,Adrenal_left,8.6827395219656,4.613887205999999e-16,0.000287976188647892,0.8436323523,84.36323523
Adult Male,9500,Liver,electron,10.0,1000,200,Adrenal_right,8.682743131804001,3.563270397e-13,0.2224018451763429,0.4838437396,48.38437396
Adult Male,9500,Liver,electron,10.0,1000,300,ET1_0~8 um,0.022309011006,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,electron,10.0,1000,301,ET1_8~40 um,0.08953171142029999,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,electron,10.0,1000,302,ET1_40~50 um,0.0280764945985,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,electron,10.0,1000,303,ET1_50 um~surface,11.2912058306315,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,electron,10.0,1000,400,ET2_-15~0 um,0.1412003875,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,electron,10.0,1000,401,ET2_0~40 um,0.38983244306199993,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,electron,10.0,1000,402,ET2_40~50 um,0.09782525440189999,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,electron,10.0,1000,403,ET2_50~55 um,0.0489742500194,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,electron,10.0,1000,404,ET2_55~65 um,0.09805441229749999,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,electron,10.0,1000,405,ET2_65 um~surface,28.8084848041248,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,electron,10.0,1000,500,Oral mucosa_tongue,0.08596550424,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,electron,10.0,1000,501,Oral mucosa_mouth floor,0.023515567425,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,electron,10.0,1000,600,Oral mucosa_lips_and cheeks,0.02307768477,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,electron,10.0,1000,700,Trachea,10.363608784414097,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,electron,10.0,1000,800,BB1_-11~-6 um,0.0251639823,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,electron,10.0,1000,801,BB1_-6~0 um,0.031163358601999997,0.0,0.0,0.0,0.0
